DATE,IP SOURCE,OWNER SOURCE,ID SOURCE,IP TARGET,STATE TARGET,TARGET OWNER,ID TARGET,INTRUSION METHOD,SUCCESS,LOG TRACE,VOTES CHANGED
11/03/2020 18:23:38,334.76.745.995,CN IP DATA WUHAN POOLS JAPAN,f2:b3:37:05:d4:a5,10.37.337.132,ARIZONA,APACHE COUNTY ELECTION,a6:4a:27:01:1d:f7,BOTH, , ,TRUMP: DOWN 5031
11/05/2020 17:04:02,922.967.121.201,TECHNOLOGY INFORMATION ALLOYS TECHNOLOGY,30:e4:68:8c:ff:06,713.750.475.601,NEVADA,MINERAL COUNTY,5f:7b:04:c2:11:51,BOTH, ,N,TRUMP: DOWN 45302
11/01/2020 13:21:14,914.917.64.386,ADDRESSES CHINA SBUH-187 SUITE CHINA SWITCHBOARD GU,06:6a:92:30:0c:1a,404.490.592.566,PENNSYLVANIA,CHESTER COUNTY ELECTION,a5:4c:83:f9:bc:0f,CREDENTIALS, , ,TRUMP: DOWN 13829
11/01/2020 11:12:57,56.571.351.873,CHINA AVHJ-OU,90:69:2b:10:c0:c3,994.538.397.625,NEVADA,PERSHING COUNTY ELECTION,cd:cf:6c:b1:76:1a,CREDENTIALS,Y, ,TRUMP: DOWN 22448
11/05/2020 07:42:00,664.356.702.469,RCV 200 AVHJ-OU COMMERCE SINGNET ADDRESSES GMBH,16:70:8c:9e:f0:df,509.604.183.512,NEVADA,CHURCHILL COUNTY ELECTION,b7:89:6f:d7:c5:3e,FIREWALL, ,Y,TRUMP: DOWN 19595
11/02/2020 20:08:03,364.357.205.235,BEIJING SERVER POOLS RU INFORMATION COMMERCIAL,9a:d2:e5:f0:c9:77,171.590.16.266,MICHIGAN,BARRY COUNTY,22:ae:fc:e9:bb:f3,BOTH,U,N,TRUMP: DOWN 36078
11/02/2020 13:35:59,441.983.727.812,COMMERCIAL LTD HPO-SUITE CN STATIC,37:e7:3c:a9:54:00,411.250.87.789,ARIZONA,PINAL COUNTY,7c:4b:8d:ca:67:41,CREDENTIALS,U, ,TRUMP: DOWN 1948
11/02/2020 21:49:24,852.291.676.978,ALK-143 COMMERCIAL,f7:e5:aa:d7:7d:39,947.263.261.769,MICHIGAN,LAKE COUNTY,9e:24:69:b5:33:01,CREDENTIALS,Y,N,TRUMP: DOWN 22046
11/03/2020 21:23:37,414.190.157.76,COMM NETW,88:bb:c5:4a:d4:a9,789.542.296.499,PENNSYLVANIA,LUZERNE COUNTY ELECTION,c0:fe:79:8b:1c:79,FIREWALL,N, ,TRUMP: DOWN 23144
11/04/2020 20:51:55,187.823.738.325,GMBH CN WEB POOLS AVHJ-OU WUHAN,38:7e:f8:72:bd:76,824.940.267.587,GEORGIA,SPALDING COUNTY,84:32:5b:d9:af:4a,CREDENTIALS,U,Y,TRUMP: DOWN 29105
11/01/2020 19:59:04,981.67.595.247,GB ETHN STATIC NETLIN,74:b9:b8:36:0f:fc,178.984.246.52,GEORGIA,BARTOW COUNTY,e3:9a:34:8d:60:24,BOTH, ,N,TRUMP: DOWN 47487
11/01/2020 20:13:27,775.889.798.843,LKL-21 ALLOYS,45:76:b6:cb:46:c4,954.791.824.466,ARIZONA,YAVAPAI COUNTY ELECTION,5c:ef:02:9c:db:2a,FIREWALL, ,N,TRUMP: DOWN 35049
11/01/2020 21:52:22,811.431.351.734,ALLOYS IP,c4:43:5c:b5:87:7a,240.97.151.267,NEVADA,LYON COUNTY,ec:6b:f0:c7:db:da,FIREWALL,U,Y,TRUMP: DOWN 43838
11/01/2020 22:52:51,207.290.51.592,BEIJING IP TECH 718 200,40:8e:96:e9:c3:e6,331.509.155.157,MICHIGAN,MONTCALM COUNTY ELECTION,69:3c:60:fb:45:e3,FIREWALL,Y, ,TRUMP: DOWN 27382
11/04/2020 03:37:06,934.185.997.789,ETHN BEIJING LKL-21,2d:c7:93:0b:03:13,34.207.768.26,MICHIGAN,MENOMINEE COUNTY,02:5a:e1:fe:79:44,CREDENTIALS,Y,N,TRUMP: DOWN 10879
11/03/2020 04:49:08,801.337.92.125,RU WLS RU RCV,a7:ca:50:7c:91:4e,485.369.297.699,MICHIGAN,CHARLEVOIX COUNTY,ef:d3:89:35:47:47,*,N, ,TRUMP: DOWN 45485
11/04/2020 18:02:02,43.760.441.643,RSV HPO-SUITE GMBH,b3:68:99:6d:b4:be,282.63.252.413,PENNSYLVANIA,FULTON COUNTY ELECTION,b9:81:76:e4:1b:7f,BOTH, ,Y,TRUMP: DOWN 49957
11/03/2020 10:25:44,724.65.862.568,CN RU SBUH-187 ALLOYS NET CENTER,80:1d:39:31:79:5d,436.280.23.960,GEORGIA,TOOMBS COUNTY,9e:9a:b5:5a:f6:97,*,N,N,TRUMP: DOWN 13346
11/01/2020 10:17:12,528.746.930.104,GB COMM,ef:86:f2:3e:95:a4,773.501.794.236,MICHIGAN,OSCEOLA COUNTY,6e:4d:4f:0f:18:d3,BOTH, ,Y,TRUMP: DOWN 4391
11/05/2020 04:46:02,36.673.811.944,IP GU TECH CENTER NETLIN NET GU,e1:02:50:4a:1c:78,370.482.181.304,MICHIGAN,KALKASKA COUNTY ELECTION,79:2a:bc:0d:9f:bc,BOTH,N, ,TRUMP: DOWN 29852
11/01/2020 19:17:32,494.293.714.615,INFORMATION 200 TECH,8e:e8:2a:7b:69:b1,698.175.853.675,MICHIGAN,MONROE COUNTY,51:db:6c:6b:4a:25,*, , ,TRUMP: DOWN 23862
11/04/2020 07:41:54,365.865.729.823,IP WLS BG LKL-21 SUITE BEIJING,d4:20:3d:6d:e4:85,658.444.634.78,ARIZONA,MOHAVE COUNTY,69:f1:bf:4b:3d:ac,*,Y, ,TRUMP: DOWN 19842
11/02/2020 19:23:38,351.595.539.939,CENTER SUITE,58:2a:d7:9a:c2:4b,82.202.640.754,PENNSYLVANIA,WASHINGTON COUNTY,f6:e4:2d:16:ce:17,BOTH,Y,N,TRUMP: DOWN 43836
11/05/2020 02:14:55,468.937.569.661,RSV WLS DATA,8a:87:c4:80:2c:a1,692.140.115.99,NEVADA,WASHOE COUNTY ELECTION,e1:97:d1:b6:52:e4,FIREWALL,U,N,TRUMP: DOWN 49243
11/01/2020 09:28:58,875.697.139.172,WEB ADDRESSES COMMERCE,80:11:59:77:7f:4f,406.665.941.200,ARIZONA,GILA COUNTY,a4:e5:ee:d4:dc:b0,BOTH,U, ,TRUMP: DOWN 33284
11/03/2020 09:35:41,455.467.364.647,BG CN LKL-21 200,87:0c:e2:38:94:f0,149.490.17.8,PENNSYLVANIA,CRAWFORD COUNTY ELECTION,dd:02:72:e8:ab:85,*,U,N,TRUMP: DOWN 13354
11/05/2020 10:40:48,288.57.641.94,COMM CH 718 BG,a0:55:bb:4e:7c:88,936.993.929.384,ARIZONA,GRAHAM COUNTY,c2:76:3e:0d:72:32,BOTH, , ,TRUMP: DOWN 41066
11/05/2020 14:42:32,402.699.487.579,BEIJING BEIJING WEB NETWORK CENTER GU NETWORK,89:2b:69:ba:22:37,576.307.979.737,ARIZONA,PIMA COUNTY ELECTION,1a:8e:68:6b:4a:ec,BOTH,U,Y,TRUMP: DOWN 21084
11/02/2020 23:57:55,457.401.870.400,HPO-SUITE DATA SBUH-187,98:4b:af:e1:6f:c6,251.306.481.841,NEVADA,ESMERALDA COUNTY,9f:3d:ab:48:eb:d8,FIREWALL,U,N,TRUMP: DOWN 39865
11/02/2020 11:51:42,590.163.907.577,LTD SUITE ADDRESSES CN STATIC SINGNET,aa:5a:58:c9:4b:56,61.862.414.411,MICHIGAN,EATON COUNTY,48:dd:64:ec:8d:ca,BOTH,U, ,TRUMP: DOWN 1706
11/04/2020 13:52:37,157.8.306.939,WLS SUITE STATIC STATIC NETLIN COMMERCIAL,ba:64:a0:41:80:dd,285.259.168.686,NEVADA,LANDER COUNTY ELECTION,94:3a:b4:71:63:23,BOTH,Y, ,TRUMP: DOWN 16321
11/05/2020 10:30:22,793.558.522.317,RCV STATIC ETHN WLS BG INFORMATION CHINA,9b:8d:cf:8f:53:61,593.87.636.582,MICHIGAN,GRAND TRAVERSE COUNTY ELECTION,2b:21:99:91:90:e1,*, , ,TRUMP: DOWN 22523
11/02/2020 01:10:03,531.667.626.67,GU BG,85:1c:df:2d:ba:a4,763.444.369.22,NEVADA,LINCOLN COUNTY,f6:6d:8e:fd:b6:87,CREDENTIALS,U,N,TRUMP: DOWN 20429
11/05/2020 01:40:42,987.873.412.645,POOLS RU,91:5e:a1:e2:27:9e,944.483.780.706,ARIZONA,COCONINO COUNTY,e3:91:99:04:55:58,FIREWALL,U,N,TRUMP: DOWN 19290
11/03/2020 03:01:28,655.76.765.790,DATA CELLNAM KJBHJD LTD STATIC WUHAN ONLINE,64:f6:b1:5c:2e:2c,258.475.919.157,NEVADA,EUREKA COUNTY,eb:1b:66:e3:27:aa,CREDENTIALS, ,Y,TRUMP: DOWN 22638
11/01/2020 10:38:18,662.33.902.999,ONLINE CELLNAM GMBH,e1:b9:c0:93:31:e4,243.644.447.615,NEVADA,WHITE PINE COUNTY,9c:98:dd:aa:ae:16,FIREWALL,N,Y,TRUMP: DOWN 40211
11/05/2020 18:51:00,971.186.990.7,ALLOYS HPO-SUITE SBUH-187 SUITE,dd:7b:03:fe:dd:c9,602.267.703.832,NEVADA,LANDER COUNTY ELECTION,b2:08:4d:2d:4f:48,*, ,Y,TRUMP: DOWN 36224
11/03/2020 06:57:58,861.604.14.168,CHINA RCV ETHN NETWORK ADDRESSES,e2:a1:90:89:e6:4a,52.371.684.681,NEVADA,WASHOE COUNTY ELECTION,da:6c:c2:42:c5:25,FIREWALL,N,N,TRUMP: DOWN 35051
11/03/2020 02:24:54,767.331.336.908,POOLS 718 ALK-143,17:cb:3f:3e:4e:3f,114.306.900.705,ARIZONA,GREENLEE COUNTY ELECTION,cb:fd:49:04:ed:9f,*,U, ,TRUMP: DOWN 27707
11/02/2020 15:17:29,348.760.391.222,SUITE IP CHINA SUITE SBUH-187,db:af:7f:9d:4f:aa,442.883.341.186,ARIZONA,MOHAVE COUNTY ELECTION,ad:5f:79:59:ef:32,BOTH,U,Y,TRUMP: DOWN 5713
11/05/2020 07:01:25,321.531.727.236,GU COMM POOLS LKL-21 KJBHJD LTD,52:86:b0:f6:bc:8b,684.913.756.498,GEORGIA,SCHLEY COUNTY,1e:e7:16:87:9c:e8,FIREWALL, ,Y,TRUMP: DOWN 31628
11/05/2020 13:04:22,344.585.901.309,RU CH GMBH ALK-143 TECHNOLOGY LTD,e0:34:68:27:69:99,453.433.754.443,PENNSYLVANIA,BUCKS COUNTY,11:ca:99:ae:e2:a1,FIREWALL,N,N,TRUMP: DOWN 22944
11/02/2020 16:52:42,914.427.938.971,SUITE 200 COMMERCIAL RCV,c4:25:f8:87:3a:0b,453.733.925.633,ARIZONA,YUMA COUNTY,20:04:ab:0d:e3:b7,CREDENTIALS,U, ,TRUMP: DOWN 49172
11/02/2020 05:09:04,443.946.982.870,SUITE TECHNOLOGY 200,52:45:73:2a:b0:19,622.608.584.878,GEORGIA,UPSON COUNTY,d2:0f:6b:5f:90:54,BOTH,N,Y,TRUMP: DOWN 43319
11/04/2020 05:45:20,505.121.666.397,CELLNAM SINGNET LTD SERVER COMMERCIAL,b4:c8:19:26:f8:b1,953.858.604.825,NEVADA,STOREY COUNTY,7f:d0:dd:51:ba:78,*,N,N,TRUMP: DOWN 29043
11/05/2020 12:29:15,938.729.569.814,718 WUHAN,63:aa:d8:9a:17:3a,389.452.976.355,NEVADA,ELKO COUNTY,f8:7f:38:77:45:a9,BOTH,U,Y,TRUMP: DOWN 15768
11/01/2020 06:44:39,77.125.353.627,IP LKL-21 STATIC TECHNOLOGY CN ONLINE WUHAN,64:3c:6b:58:f0:1a,989.161.902.159,MICHIGAN,IOSCO COUNTY ELECTION,07:83:4d:e8:64:3e,FIREWALL, ,N,TRUMP: DOWN 49211
11/03/2020 22:42:01,949.679.478.317,RCV LKL-21 WEB RU CH SINGNET WEB,4b:8c:ed:3f:e1:d0,25.481.820.683,NEVADA,LINCOLN COUNTY ELECTION,16:73:ab:ca:72:34,FIREWALL,N,Y,TRUMP: DOWN 30966
11/02/2020 22:49:03,995.780.404.569,ALLOYS POOLS NETLIN,9e:5a:de:2f:04:88,921.115.462.814,PENNSYLVANIA,CUMBERLAND COUNTY,7a:2f:e2:44:13:8d,CREDENTIALS,Y,Y,TRUMP: DOWN 29095
11/05/2020 05:02:59,506.193.566.864,ETHN E-LEARNING RU SUITE SBUH-187 LKL-21 CN,4e:a1:02:d0:09:2e,982.252.250.528,MICHIGAN,KEWEENAW COUNTY ELECTION,eb:ff:74:c2:88:c3,FIREWALL,U,N,TRUMP: DOWN 4675
11/05/2020 15:22:02,821.970.66.253,POOLS HPO-SUITE,15:38:2f:f3:72:03,981.286.544.978,NEVADA,DOUGLAS COUNTY ELECTION,e1:36:ef:93:4c:17,CREDENTIALS,N,N,TRUMP: DOWN 20331
11/03/2020 14:05:49,891.217.836.578,NETLIN CH,98:47:49:3e:ed:7f,628.659.881.382,MICHIGAN,OAKLAND COUNTY ELECTION,74:46:e4:02:49:ae,*,Y, ,TRUMP: DOWN 1038
11/05/2020 19:12:49,925.364.812.581,SWITCHBOARD HPO-SUITE CHINA STATIC POOLS NET,a1:0a:99:c1:b2:3f,776.703.127.718,GEORGIA,HARALSON COUNTY,c0:a9:ef:c1:51:63,CREDENTIALS,N,Y,TRUMP: DOWN 12402
11/01/2020 06:03:50,370.125.741.28,RSV GMBH,9e:e1:51:88:05:9d,810.585.617.92,MICHIGAN,LAPEER COUNTY ELECTION,9e:54:fa:d9:69:0e,BOTH,U,N,TRUMP: DOWN 21217
11/05/2020 05:35:51,675.79.973.515,ALK-143 SBUH-187 SWITCHBOARD BG,07:9c:4e:97:71:b7,449.757.295.978,ARIZONA,YUMA COUNTY,d1:37:10:4a:3b:09,BOTH,N,Y,TRUMP: DOWN 16012
11/02/2020 08:15:11,92.483.768.144,TECHNOLOGY CHINA NETW TECH WLS MOSCOW,1d:37:3a:de:f4:ac,414.665.704.983,GEORGIA,WARREN COUNTY,9f:d5:8a:b4:29:1b,*,Y,Y,TRUMP: DOWN 4337
11/05/2020 03:33:56,170.336.136.262,SERVER COMMERCIAL CN DATA 718,95:0b:0b:0b:9d:58,228.929.111.961,ARIZONA,YAVAPAI COUNTY,49:34:c6:85:34:ff,FIREWALL,Y, ,TRUMP: DOWN 42560
11/01/2020 08:47:19,837.135.689.790,COMMERCIAL TECHNOLOGY,82:22:ac:a5:74:4a,217.873.354.834,NEVADA,PERSHING COUNTY,9a:05:16:56:1e:79,*,N, ,TRUMP: DOWN 4430
11/05/2020 14:07:01,360.890.60.769,TECHNOLOGY GU STATIC ONLINE,86:1f:15:5d:f0:59,635.906.195.290,GEORGIA,BROOKS COUNTY ELECTION,12:fb:86:50:20:0c,CREDENTIALS, ,N,TRUMP: DOWN 34767
11/02/2020 13:39:12,793.881.469.233,MOSCOW SWITCHBOARD HPO-SUITE,64:e6:8a:9f:34:d4,975.431.945.476,ARIZONA,APACHE COUNTY ELECTION,28:ec:31:29:99:c8,CREDENTIALS,U,Y,TRUMP: DOWN 16179
11/05/2020 16:32:02,650.901.49.219,CN IP WEB,26:50:5a:8d:fb:3d,61.955.305.823,GEORGIA,IRWIN COUNTY,12:f4:a0:02:19:02,CREDENTIALS,U,N,TRUMP: DOWN 32184
11/01/2020 06:43:11,338.275.330.44,718 BEIJING ONLINE SERVER,92:42:f3:f3:22:34,17.213.891.21,NEVADA,ELKO COUNTY,cc:5f:f1:ff:4d:a0,*,N,Y,TRUMP: DOWN 3221
11/02/2020 06:30:00,227.974.673.906,RU INFRASTRUCTURE BG CH SWITCHBOARD,03:59:07:b3:94:6f,378.776.921.436,ARIZONA,MARICOPA COUNTY ELECTION,df:f5:05:8a:a9:99,BOTH,N,N,TRUMP: DOWN 10855
11/02/2020 03:57:47,198.393.324.252,SINGNET WEB LKL-21 SERVER HPO-SUITE,3b:cf:cd:1d:3d:ef,368.622.92.50,GEORGIA,BERRIEN COUNTY ELECTION,74:b4:86:41:c1:a0,FIREWALL,U, ,TRUMP: DOWN 39472
11/03/2020 09:23:29,236.372.291.733,SINGNET COMMERCE ONLINE TECH SWITCHBOARD RCV,18:cd:fa:16:d4:87,122.530.279.158,ARIZONA,PINAL COUNTY,d8:e5:78:e3:05:a6,BOTH, ,N,TRUMP: DOWN 23955
11/02/2020 09:37:09,314.511.493.15,GB BEIJING COMM WUHAN,f0:24:51:9d:28:ea,668.344.244.152,PENNSYLVANIA,PERRY COUNTY ELECTION,8f:5a:78:09:10:a0,FIREWALL,N, ,TRUMP: DOWN 5298
11/05/2020 14:27:21,295.875.842.713,STATIC DATA,64:e9:f4:34:a9:fe,725.672.264.542,NEVADA,LANDER COUNTY,18:6c:47:e4:ae:98,*,U, ,TRUMP: DOWN 3092
11/05/2020 21:48:32,959.2.400.302,CENTER SERVER IP RU NETWORK CHINA,05:59:0c:64:74:41,623.987.698.474,GEORGIA,CRAWFORD COUNTY,43:ad:63:98:4c:d4,*,N,N,TRUMP: DOWN 13520
11/02/2020 14:04:31,160.333.556.281,DATA WEB GMBH WLS INFORMATION TECHNOLOGY,2e:3f:8d:f4:0c:9a,185.522.216.188,PENNSYLVANIA,LEHIGH COUNTY ELECTION,c3:05:38:82:58:3f,FIREWALL,Y, ,TRUMP: DOWN 14196
11/01/2020 07:45:56,894.974.291.431,IP CH SBUH-187 CENTER DATA RSV,cc:98:eb:b3:be:3e,556.867.177.581,PENNSYLVANIA,SULLIVAN COUNTY,ea:00:f9:2e:d4:ae,BOTH, , ,TRUMP: DOWN 40836
11/05/2020 15:42:18,67.120.493.990,GB ONLINE NETLIN COMMERCIAL,5f:86:1c:27:9b:07,102.671.299.507,MICHIGAN,SAGINAW COUNTY ELECTION,ad:2c:fc:e9:34:72,BOTH, ,N,TRUMP: DOWN 16068
11/05/2020 23:09:28,402.214.855.735,200 STATIC RU NETLIN 718,8e:ac:07:71:8e:0f,558.63.68.178,NEVADA,WASHOE COUNTY ELECTION,84:af:4b:a5:c9:d0,*,Y,N,TRUMP: DOWN 4242
11/05/2020 18:07:03,828.513.809.608,WEB WUHAN,b8:27:68:51:c8:61,230.171.977.975,NEVADA,WHITE PINE COUNTY,72:20:62:7a:d5:76,CREDENTIALS,U,Y,TRUMP: DOWN 40414
11/04/2020 15:06:00,414.786.322.748,KJBHJD LTD LKL-21 WLS,57:c9:f3:41:d3:c3,626.258.637.74,ARIZONA,GREENLEE COUNTY ELECTION,59:57:a4:d5:0b:9a,CREDENTIALS, , ,TRUMP: DOWN 39485
11/04/2020 23:04:03,691.947.527.233,LTD LTD,e3:25:bc:91:2c:fb,121.24.579.10,NEVADA,LYON COUNTY ELECTION,21:e6:9d:09:fd:7f,*,U,Y,TRUMP: DOWN 44837
11/03/2020 08:48:27,256.719.879.684,718 CELLNAM,6d:f5:6a:fd:33:51,466.108.536.179,MICHIGAN,CLINTON COUNTY,50:78:e9:99:35:2b,*, ,Y,TRUMP: DOWN 11477
11/05/2020 15:50:17,65.237.753.295,GMBH RCV GMBH,2a:47:79:a1:f9:72,714.889.993.802,PENNSYLVANIA,CUMBERLAND COUNTY ELECTION,cb:58:43:6a:18:1d,*,N, ,TRUMP: DOWN 22888
11/01/2020 23:22:01,517.163.689.707,NETW LKL-21 200,8c:5d:56:b6:dc:81,455.546.926.63,GEORGIA,PAULDING COUNTY,ca:70:b3:a7:f4:2a,CREDENTIALS,Y,Y,TRUMP: DOWN 11367
11/04/2020 09:54:13,581.673.161.687,SBUH-187 ADDRESSES 718 GB,4f:2d:94:65:fa:94,437.602.461.586,MICHIGAN,DICKINSON COUNTY ELECTION,47:e6:1b:66:8e:e1,CREDENTIALS,U,N,TRUMP: DOWN 22472
11/03/2020 05:14:55,684.987.410.777,ETHN CENTER INFORMATION,f9:d5:46:ce:a3:91,515.72.719.795,MICHIGAN,ANTRIM COUNTY,8d:41:54:4a:5e:49,CREDENTIALS,N,N,TRUMP: DOWN 49450
11/01/2020 20:28:28,226.50.955.868,MOSCOW HPO-SUITE TECH CH,0e:d8:3e:90:5d:dd,72.422.988.662,NEVADA,ELKO COUNTY ELECTION,a9:e1:9c:78:6a:1d,FIREWALL,U,N,TRUMP: DOWN 32154
11/02/2020 23:47:25,220.263.542.113,GU SBUH-187 WLS,f4:ca:4f:b5:be:fd,545.308.971.895,ARIZONA,YAVAPAI COUNTY ELECTION,1a:a0:56:c0:64:b3,BOTH,Y,N,TRUMP: DOWN 18582
11/03/2020 18:54:27,720.425.951.582,GMBH BG SINGNET,99:61:f3:8f:57:8c,808.621.31.26,MICHIGAN,IOSCO COUNTY ELECTION,a0:a5:33:7c:3c:8e,*,U, ,TRUMP: DOWN 31625
11/03/2020 10:49:43,262.648.245.886,GU COMMERCIAL COMMERCE WLS GMBH CHINA COMMERCIAL,b3:fe:7d:0a:76:b7,158.237.48.795,MICHIGAN,DICKINSON COUNTY,ba:d6:aa:f7:c9:98,*, , ,TRUMP: DOWN 42671
11/03/2020 00:13:02,438.341.622.656,MOSCOW ETHN ETHN ETHN CENTER INFORMATION WEB,6d:67:fd:9c:83:31,25.190.650.168,MICHIGAN,CALHOUN COUNTY,9a:0f:9d:f8:6d:07,*,N, ,TRUMP: DOWN 8693
11/05/2020 04:07:41,306.828.776.838,IP ETHN IP COMM,56:43:88:76:83:27,201.911.504.850,PENNSYLVANIA,CUMBERLAND COUNTY,27:1f:68:e2:5e:a9,CREDENTIALS,U,Y,TRUMP: DOWN 8286
11/05/2020 09:34:12,615.980.607.759,CELLNAM ETHN IP TECHNOLOGY,7c:03:42:1a:3c:71,626.788.114.266,MICHIGAN,CASS COUNTY,7c:e2:91:b3:d3:9c,CREDENTIALS,U,N,TRUMP: DOWN 17440
11/02/2020 13:54:17,694.225.697.28,COMM NETWORK NETW GMBH,0f:31:32:9a:22:a5,708.696.274.484,NEVADA,CHURCHILL COUNTY,60:5b:e8:cd:72:33,BOTH,U,N,TRUMP: DOWN 8748
11/05/2020 09:30:03,364.46.712.0,CN SBUH-187 TECHNOLOGY,1f:8f:e0:f9:03:f3,564.64.409.748,ARIZONA,COCHISE COUNTY,fb:18:16:bf:4f:f1,FIREWALL,U,N,TRUMP: DOWN 47169
11/04/2020 22:34:55,767.3.32.277,BG NETW RCV POOLS LKL-21,6c:ef:c8:e3:63:ff,818.944.173.946,GEORGIA,WALTON COUNTY ELECTION,de:d7:eb:20:00:59,*,U,Y,TRUMP: DOWN 10761
11/04/2020 05:45:22,292.557.266.871,HPO-SUITE SWITCHBOARD JAPAN,cd:1d:66:1e:12:d3,452.197.775.308,GEORGIA,CHATTOOGA COUNTY ELECTION,98:15:79:1a:e0:49,*,Y,Y,TRUMP: DOWN 14399
11/02/2020 21:41:00,229.805.339.307,ONLINE ALK-143,5e:80:ae:37:8e:34,454.541.66.579,PENNSYLVANIA,ARMSTRONG COUNTY ELECTION,2f:a8:82:11:d3:b2,CREDENTIALS, ,N,TRUMP: DOWN 48646
11/04/2020 07:56:01,574.232.713.531,ALK-143 CN TECH CELLNAM AVHJ-OU,69:9e:26:cb:3e:ce,579.630.505.603,PENNSYLVANIA,CENTRE COUNTY ELECTION,63:66:ff:d6:21:aa,CREDENTIALS, ,Y,TRUMP: DOWN 11704
11/05/2020 06:41:08,403.298.663.171,TECH RCV WUHAN BEIJING SUITE JAPAN,11:fd:3a:c1:68:2e,533.347.50.981,GEORGIA,FAYETTE COUNTY,0c:96:c1:f1:f2:fe,*,N, ,TRUMP: DOWN 18430
11/05/2020 17:42:14,569.238.337.732,KJBHJD LTD ALLOYS RU,b4:44:b0:40:8c:c1,858.785.728.166,ARIZONA,YAVAPAI COUNTY,6f:69:c5:16:34:b1,BOTH, , ,TRUMP: DOWN 44069
11/02/2020 07:35:18,64.877.454.896,COMMERCIAL CHINA RU,37:ff:19:df:5d:10,726.860.233.42,PENNSYLVANIA,SCHUYLKILL COUNTY ELECTION,65:39:b0:b0:a9:32,FIREWALL,Y, ,TRUMP: DOWN 28133
11/04/2020 05:25:56,229.792.518.546,NETLIN BEIJING BG TECH,f6:d0:7c:20:65:f7,302.288.252.23,GEORGIA,PIERCE COUNTY ELECTION,1f:d7:96:07:c7:cc,BOTH, ,Y,TRUMP: DOWN 42958
11/02/2020 15:22:41,352.204.220.536,E-LEARNING WUHAN CHINA SBUH-187 STATIC TECHNOLOGY BG,cc:47:d9:b5:f2:fe,460.346.495.744,MICHIGAN,MARQUETTE COUNTY ELECTION,ab:b0:2d:72:a6:0e,CREDENTIALS, , ,TRUMP: DOWN 4011
11/04/2020 05:28:46,610.714.250.60,WUHAN NET CH ALLOYS BEIJING RCV SUITE,ec:26:c5:bf:c5:c4,659.218.523.588,PENNSYLVANIA,LEHIGH COUNTY,4c:ef:e0:2e:c7:39,FIREWALL, , ,TRUMP: DOWN 7740
11/04/2020 02:18:02,620.680.715.265,CN GB RSV GB 718 INFRASTRUCTURE,d2:94:1e:ad:48:88,426.758.427.116,NEVADA,STOREY COUNTY,38:62:78:3f:d1:76,BOTH, ,N,TRUMP: DOWN 3868
11/01/2020 17:22:05,946.332.721.375,LKL-21 TECHNOLOGY NETW,a3:fc:2b:5b:8b:ea,34.222.296.183,ARIZONA,YUMA COUNTY ELECTION,46:a6:4f:77:cc:ba,CREDENTIALS,U,Y,TRUMP: DOWN 30025
11/02/2020 05:33:12,73.483.247.911,LTD LKL-21 DATA,8f:5b:6f:1c:cd:7f,489.858.220.157,GEORGIA,MACON COUNTY ELECTION,5a:99:03:94:28:47,CREDENTIALS,U,N,TRUMP: DOWN 17087
11/05/2020 18:43:36,679.981.382.916,CH CHINA IP COMMERCIAL SINGNET CH E-LEARNING,f4:8b:f2:52:8e:da,921.609.501.599,ARIZONA,APACHE COUNTY,a2:9d:a2:89:fd:49,*,Y,Y,TRUMP: DOWN 5104
11/02/2020 20:54:25,957.918.433.791,RCV 718 CH NETWORK WUHAN,66:cc:66:eb:7d:46,247.157.544.418,NEVADA,MINERAL COUNTY,6c:14:49:b6:0a:ae,FIREWALL, , ,TRUMP: DOWN 46342
11/04/2020 16:54:34,866.817.764.317,ETHN IP COMMERCE CN GU GU,b9:c1:47:ac:80:a5,828.512.255.254,ARIZONA,MOHAVE COUNTY ELECTION,39:84:31:d1:75:d3,*, ,Y,TRUMP: DOWN 45065
11/05/2020 09:42:58,578.924.597.12,RSV AVHJ-OU SERVER E-LEARNING LKL-21 CELLNAM,15:50:89:7a:85:6a,682.606.441.172,GEORGIA,WHEELER COUNTY,0f:3d:fb:7e:b0:ca,CREDENTIALS,N,Y,TRUMP: DOWN 9006
11/05/2020 21:35:03,706.460.244.934,RCV ONLINE JAPAN ETHN GMBH NETWORK,82:01:08:26:58:df,969.69.214.823,PENNSYLVANIA,GREENE COUNTY,7b:77:b6:9e:f4:73,BOTH, ,Y,TRUMP: DOWN 1533
11/04/2020 17:43:57,263.349.799.806,E-LEARNING COMMERCE GMBH ALLOYS RSV TECH GU,54:b3:68:1d:f0:24,183.750.38.628,PENNSYLVANIA,NORTHUMBERLAND COUNTY ELECTION,e8:c7:6f:41:c3:99,*,Y,Y,TRUMP: DOWN 39639
11/02/2020 22:13:33,679.370.460.810,WLS NETW ONLINE TECH,1e:c2:f6:95:eb:d8,52.4.382.364,ARIZONA,NAVAJO COUNTY ELECTION,81:7e:cf:d9:73:83,FIREWALL, ,N,TRUMP: DOWN 31304
11/04/2020 04:29:42,563.923.199.957,HPO-SUITE IP TECHNOLOGY STATIC GB,a4:6a:c1:6a:40:6f,264.774.279.39,PENNSYLVANIA,BEAVER COUNTY ELECTION,84:1f:da:35:0a:42,FIREWALL,N,N,TRUMP: DOWN 49483
